"date","value","section","grouping","sort","units","grade","level_achieved","unit_category","is_original","original_value","original_units","conversion_note"
2000,1698820.3,"Expenses-Program","Career and Technology Education","PROGE5","dollars","All",NA,"dollars",FALSE,0.05,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2000,679528.12,"Expenses-Program","Gifted and Talented Education","PROGE6","dollars","All",NA,"dollars",FALSE,0.02,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2000,NA,"Expenses-Program","Athletics-Related Activities","PROGE7","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2000,NA,"Expenses-Program","High School Allotment","PROGE8","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2000,NA,"Expenses-Program","Prekindergarten","PROGE9","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2001,19967958.5,"Expenses-Function","Instructional","EC1","dollars","All",NA,"dollars",FALSE,0.5,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2001,3194873.36,"Expenses-Function","Central Administrative","EC2","dollars","All",NA,"dollars",FALSE,0.08,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2001,1996795.85,"Expenses-Function","Campus Administrative-School Leadership","EC3","dollars","All",NA,"dollars",FALSE,0.05,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2001,3993591.7,"Expenses-Function","Plant Services","EC4","dollars","All",NA,"dollars",FALSE,0.1,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2001,6789105.89,"Expenses-Function","Other Operating","EC5","dollars","All",NA,"dollars",FALSE,0.17,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2001,3993591.7,"Expenses-Function","Non-Operating","EC6","dollars","All",NA,"dollars",FALSE,0.1,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2001,25290703.9935,"Expenses-Program","Regular Education","PROGE1","dollars","All",NA,"dollars",FALSE,0.71,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2001,NA,"Expenses-Program","Un-Allocated Expenditures","PROGE10","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2001,4630692.2805,"Expenses-Program","Special Education","PROGE2","dollars","All",NA,"dollars",FALSE,0.13,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2001,2137242.591,"Expenses-Program","Compensatory-Accelerated Education","PROGE3","dollars","All",NA,"dollars",FALSE,0.06,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2001,356207.0985,"Expenses-Program","Bilingual-ESL Education","PROGE4","dollars","All",NA,"dollars",FALSE,0.01,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2001,1781035.4925,"Expenses-Program","Career and Technology Education","PROGE5","dollars","All",NA,"dollars",FALSE,0.05,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2001,1068621.2955,"Expenses-Program","Gifted and Talented Education","PROGE6","dollars","All",NA,"dollars",FALSE,0.03,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2001,NA,"Expenses-Program","Athletics-Related Activities","PROGE7","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2001,NA,"Expenses-Program","High School Allotment","PROGE8","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2001,NA,"Expenses-Program","Prekindergarten","PROGE9","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2002,21309304.73,"Expenses-Function","Instructional","EC1","dollars","All",NA,"dollars",FALSE,0.49,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2002,3044186.39,"Expenses-Function","Central Administrative","EC2","dollars","All",NA,"dollars",FALSE,0.07,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2002,2174418.85,"Expenses-Function","Campus Administrative-School Leadership","EC3","dollars","All",NA,"dollars",FALSE,0.05,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2002,4348837.7,"Expenses-Function","Plant Services","EC4","dollars","All",NA,"dollars",FALSE,0.1,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2002,7827907.86,"Expenses-Function","Other Operating","EC5","dollars","All",NA,"dollars",FALSE,0.18,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2002,4783721.47,"Expenses-Function","Non-Operating","EC6","dollars","All",NA,"dollars",FALSE,0.11,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2002,27330464.52,"Expenses-Program","Regular Education","PROGE1","dollars","All",NA,"dollars",FALSE,0.71,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2002,NA,"Expenses-Program","Un-Allocated Expenditures","PROGE10","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2002,5389105.68,"Expenses-Program","Special Education","PROGE2","dollars","All",NA,"dollars",FALSE,0.14,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2002,2309616.72,"Expenses-Program","Compensatory-Accelerated Education","PROGE3","dollars","All",NA,"dollars",FALSE,0.06,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2002,384936.12,"Expenses-Program","Bilingual-ESL Education","PROGE4","dollars","All",NA,"dollars",FALSE,0.01,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2002,1924680.6,"Expenses-Program","Career and Technology Education","PROGE5","dollars","All",NA,"dollars",FALSE,0.05,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2002,1154808.36,"Expenses-Program","Gifted and Talented Education","PROGE6","dollars","All",NA,"dollars",FALSE,0.03,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2002,NA,"Expenses-Program","Athletics-Related Activities","PROGE7","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2002,NA,"Expenses-Program","High School Allotment","PROGE8","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2002,NA,"Expenses-Program","Prekindergarten","PROGE9","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2003,22584934.86,"Expenses-Function","Instructional","EC1","dollars","All",NA,"dollars",FALSE,0.51,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2003,3099893.02,"Expenses-Function","Central Administrative","EC2","dollars","All",NA,"dollars",FALSE,0.07,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2003,2214209.3,"Expenses-Function","Campus Administrative-School Leadership","EC3","dollars","All",NA,"dollars",FALSE,0.05,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2003,4428418.6,"Expenses-Function","Plant Services","EC4","dollars","All",NA,"dollars",FALSE,0.1,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2003,7085469.76,"Expenses-Function","Other Operating","EC5","dollars","All",NA,"dollars",FALSE,0.16,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2003,4871260.46,"Expenses-Function","Non-Operating","EC6","dollars","All",NA,"dollars",FALSE,0.11,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2003,29282949.3096,"Expenses-Program","Regular Education","PROGE1","dollars","All",NA,"dollars",FALSE,0.76,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2003,NA,"Expenses-Program","Un-Allocated Expenditures","PROGE10","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2003,5008925.5398,"Expenses-Program","Special Education","PROGE2","dollars","All",NA,"dollars",FALSE,0.13,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2003,770603.9292,"Expenses-Program","Compensatory-Accelerated Education","PROGE3","dollars","All",NA,"dollars",FALSE,0.02,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2003,385301.9646,"Expenses-Program","Bilingual-ESL Education","PROGE4","dollars","All",NA,"dollars",FALSE,0.01,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2003,1926509.823,"Expenses-Program","Career and Technology Education","PROGE5","dollars","All",NA,"dollars",FALSE,0.05,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2003,385301.9646,"Expenses-Program","Gifted and Talented Education","PROGE6","dollars","All",NA,"dollars",FALSE,0.01,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2003,NA,"Expenses-Program","Athletics-Related Activities","PROGE7","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2003,NA,"Expenses-Program","High School Allotment","PROGE8","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2003,NA,"Expenses-Program","Prekindergarten","PROGE9","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2004,24132287.5,"Expenses-Function","Instructional","EC1","dollars","All",NA,"dollars",FALSE,0.5,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2004,3378520.25,"Expenses-Function","Central Administrative","EC2","dollars","All",NA,"dollars",FALSE,0.07,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2004,2413228.75,"Expenses-Function","Campus Administrative-School Leadership","EC3","dollars","All",NA,"dollars",FALSE,0.05,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2004,4826457.5,"Expenses-Function","Plant Services","EC4","dollars","All",NA,"dollars",FALSE,0.1,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2004,7722332,"Expenses-Function","Other Operating","EC5","dollars","All",NA,"dollars",FALSE,0.16,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2004,6274394.75,"Expenses-Function","Non-Operating","EC6","dollars","All",NA,"dollars",FALSE,0.13,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2004,28378897.4865,"Expenses-Program","Regular Education","PROGE1","dollars","All",NA,"dollars",FALSE,0.71,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2004,NA,"Expenses-Program","Un-Allocated Expenditures","PROGE10","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2004,5595838.941,"Expenses-Program","Special Education","PROGE2","dollars","All",NA,"dollars",FALSE,0.14,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2004,1998513.9075,"Expenses-Program","Compensatory-Accelerated Education","PROGE3","dollars","All",NA,"dollars",FALSE,0.05,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2004,399702.7815,"Expenses-Program","Bilingual-ESL Education","PROGE4","dollars","All",NA,"dollars",FALSE,0.01,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2004,1598811.126,"Expenses-Program","Career and Technology Education","PROGE5","dollars","All",NA,"dollars",FALSE,0.04,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2004,0,"Expenses-Program","Gifted and Talented Education","PROGE6","dollars","All",NA,"dollars",FALSE,0,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2004,NA,"Expenses-Program","Athletics-Related Activities","PROGE7","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2004,NA,"Expenses-Program","High School Allotment","PROGE8","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2004,NA,"Expenses-Program","Prekindergarten","PROGE9","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2005,43238000.37,"Expenses-Function","Instructional","EC1","dollars","All",NA,"dollars",FALSE,0.57,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2005,5309929.87,"Expenses-Function","Central Administrative","EC2","dollars","All",NA,"dollars",FALSE,0.07,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2005,4551368.46,"Expenses-Function","Campus Administrative-School Leadership","EC3","dollars","All",NA,"dollars",FALSE,0.06,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2005,8344175.51,"Expenses-Function","Plant Services","EC4","dollars","All",NA,"dollars",FALSE,0.11,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2005,14412666.79,"Expenses-Function","Other Operating","EC5","dollars","All",NA,"dollars",FALSE,0.19,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2005,NA,"Expenses-Function","Non-Operating","EC6","dollars","All",NA,"dollars",FALSE,NA,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2005,30587858.6,"Expenses-Program","Regular Education","PROGE1","dollars","All",NA,"dollars",FALSE,0.68,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2005,899642.9,"Expenses-Program","Un-Allocated Expenditures","PROGE10","dollars","All",NA,"dollars",FALSE,0.02,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2005,8096786.1,"Expenses-Program","Special Education","PROGE2","dollars","All",NA,"dollars",FALSE,0.18,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2005,2698928.7,"Expenses-Program","Compensatory-Accelerated Education","PROGE3","dollars","All",NA,"dollars",FALSE,0.06,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2005,0,"Expenses-Program","Bilingual-ESL Education","PROGE4","dollars","All",NA,"dollars",FALSE,0,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2005,1799285.8,"Expenses-Program","Career and Technology Education","PROGE5","dollars","All",NA,"dollars",FALSE,0.04,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2005,0,"Expenses-Program","Gifted and Talented Education","PROGE6","dollars","All",NA,"dollars",FALSE,0,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2005,899642.9,"Expenses-Program","Athletics-Related Activities","PROGE7","dollars","All",NA,"dollars",FALSE,0.02,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2005,NA,"Expenses-Program","High School Allotment","PROGE8","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2005,NA,"Expenses-Program","Prekindergarten","PROGE9","dollars","All",NA,"dollars",FALSE,NA,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
2006,40755419.52,"Expenses-Function","Instructional","EC1","dollars","All",NA,"dollars",FALSE,0.57,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2006,5005051.52,"Expenses-Function","Central Administrative","EC2","dollars","All",NA,"dollars",FALSE,0.07,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2006,4290044.16,"Expenses-Function","Campus Administrative-School Leadership","EC3","dollars","All",NA,"dollars",FALSE,0.06,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2006,7865080.96,"Expenses-Function","Plant Services","EC4","dollars","All",NA,"dollars",FALSE,0.11,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2006,13585139.84,"Expenses-Function","Other Operating","EC5","dollars","All",NA,"dollars",FALSE,0.19,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2006,NA,"Expenses-Function","Non-Operating","EC6","dollars","All",NA,"dollars",FALSE,NA,"percent_of_exp","Converted from percent_of_exp using Total Expenditures"
2006,34262824.08,"Expenses-Program","Regular Education","PROGE1","dollars","All",NA,"dollars",FALSE,0.68,"percent_of_prog_exp","Converted from percent_of_prog_exp using Total Program Expenses"
